timestamp,open,high,low,close,volume,rsi,macd,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,bollinger,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,50_ma
2025-02-07 00:05:00,96755.99,96831.0,96731.74,96819.99,12.76495,72.49781,64.19208,28.380198,35.811882,96369.13,96583.984,96798.84,0.44491282,1.04921,96545.03
2025-02-07 00:06:00,96819.98,96922.83,96797.26,96874.0,15.80208,75.15929,76.45567,32.515034,43.94064,96370.195,96606.49,96842.79,0.48919034,1.0660503,96550.14
2025-02-07 00:07:00,96874.0,96874.0,96850.38,96865.98,5.38381,74.01389,84.55284,32.48976,52.06308,96372.46,96626.05,96879.63,0.5248864,0.97307646,96555.29
2025-02-07 00:08:00,96865.98,96865.98,96785.71,96785.72,5.27956,63.572674,83.5307,25.174099,58.356606,96402.39,96644.78,96887.17,0.5016149,0.7907229,96559.266
2025-02-07 00:09:00,96785.72,96810.69,96733.63,96796.06,11.2848,64.27196,82.602806,19.396963,63.205845,96429.016,96662.19,96895.36,0.4824462,0.7870666,96562.4
2025-02-07 00:10:00,96796.07,96796.07,96700.0,96774.0,22.3277,61.55694,79.17471,12.775094,66.39962,96465.38,96679.016,96892.65,0.4419428,0.7223112,96565.125
2025-02-07 00:11:00,96773.99,96855.0,96734.31,96734.31,16.26478,56.89977,72.42045,4.8166666,67.60378,96481.86,96688.23,96894.59,0.42686895,0.6116584,96566.664
2025-02-07 00:12:00,96734.32,96782.61,96734.31,96746.62,5.97063,57.96207,67.28534,-0.2547544,67.5401,96500.05,96697.96,96895.875,0.4093477,0.6229237,96569.414
2025-02-07 00:13:00,96746.61,96800.0,96745.41,96782.6,5.48399,60.988617,65.365524,-1.7396588,67.10518,96513.12,96707.66,96902.19,0.4023155,0.69262993,96572.9
2025-02-07 00:14:00,96782.61,96782.61,96745.46,96763.48,2.90449,58.575207,61.591244,-4.4111514,66.002396,96526.14,96715.75,96905.36,0.39210013,0.6258601,96577.4
2025-02-07 00:15:00,96763.47,96805.97,96708.3,96805.97,11.83171,62.158894,61.321808,-3.7444696,65.06628,96540.305,96726.03,96911.76,0.38402158,0.7152046,96583.78
2025-02-07 00:16:00,96805.96,96836.0,96768.02,96794.1,10.57806,60.58214,59.464993,-4.481028,63.94602,96557.46,96735.8,96914.125,0.36869878,0.66346914,96588.305
2025-02-07 00:17:00,96794.03,96794.03,96702.91,96767.37,7.52674,57.07131,55.200253,-6.9966154,62.196865,96575.63,96743.914,96912.195,0.34788722,0.56969494,96591.586
2025-02-07 00:18:00,96767.38,96767.38,96721.36,96756.15,3.42075,55.614403,50.334824,-9.489634,59.82446,96605.82,96753.35,96900.875,0.30495924,0.50949645,96594.96
2025-02-07 00:19:00,96756.14,96756.15,96652.17,96664.0,9.93482,45.370323,38.598267,-16.980953,55.57922,96635.055,96758.83,96882.61,0.2558501,0.11693558,96595.84
2025-02-07 00:20:00,96663.99,96800.08,96658.12,96800.08,11.90968,57.7475,39.818478,-12.608595,52.42707,96655.79,96767.03,96878.27,0.22991735,0.64852965,96600.07
2025-02-07 00:21:00,96800.08,96884.23,96800.07,96878.01,19.71592,62.92761,46.537346,-4.7117786,51.249126,96665.055,96777.336,96889.62,0.23204154,0.94831395,96604.44
2025-02-07 00:22:00,96878.02,96921.95,96850.0,96888.81,17.16784,63.59375,52.132618,0.706794,51.425823,96673.875,96787.58,96901.28,0.23494925,0.9451638,96610.33
2025-02-07 00:23:00,96888.81,96901.39,96781.76,96811.51,104.16449,55.85739,49.755894,-1.3359457,51.09184,96686.836,96793.234,96899.64,0.21985285,0.5858636,96615.44
2025-02-07 00:24:00,96811.51,96844.27,96794.8,96833.7,4.56072,57.45735,49.09691,-1.5959436,50.692852,96690.77,96797.125,96903.48,0.21974427,0.67196023,96622.445
2025-02-07 00:25:00,96833.71,96920.0,96815.21,96920.0,7.31134,63.0644,54.905434,3.3700643,51.53537,96683.27,96802.125,96920.98,0.24555945,0.9958904,96632.336
2025-02-07 00:26:00,96920.0,96928.0,96860.02,96860.02,12.53379,57.401802,54.045837,2.0083756,52.03746,96684.12,96801.42,96918.734,0.24236974,0.7497492,96639.586
2025-02-07 00:27:00,96860.02,96873.54,96825.09,96825.09,14.34892,54.341663,49.97002,-1.6539532,51.623974,96685.26,96799.38,96913.5,0.23578447,0.6126456,96645.836
2025-02-07 00:28:00,96825.09,96825.1,96784.63,96795.99,6.05153,51.861176,43.88589,-6.190467,50.07636,96685.93,96799.89,96913.85,0.23545642,0.4828735,96651.44
2025-02-07 00:29:00,96796.0,96800.0,96778.8,96786.0,8.91768,51.000507,37.822075,-9.803427,47.6255,96685.28,96799.39,96913.5,0.23577158,0.44132775,96657.375
2025-02-07 00:30:00,96785.24,96785.25,96683.39,96710.62,59.38624,44.940086,26.62698,-16.798817,43.425797,96676.1,96796.22,96916.34,0.24819009,0.14368136,96664.71
2025-02-07 00:31:00,96710.62,96815.22,96710.61,96801.37,28.84167,52.29045,24.79177,-14.90722,39.69899,96682.86,96799.58,96916.29,0.2411476,0.5076918,96675.91
2025-02-07 00:32:00,96801.38,96809.05,96696.88,96701.63,10.3688,45.155495,15.114934,-19.667246,34.78218,96675.016,96797.33,96919.63,0.25271517,0.10880383,96685.88
2025-02-07 00:33:00,96701.62,96757.61,96696.88,96696.89,22.48179,44.842346,6.9829974,-22.239346,29.222343,96663.19,96793.04,96922.89,0.2683005,0.12976165,96693.586
2025-02-07 00:34:00,96696.89,96696.89,96649.94,96654.0,71.25129,42.00383,-2.8891811,-25.68922,22.80004,96644.625,96787.56,96930.51,0.29537195,0.032797147,96699.08
2025-02-07 00:35:00,96654.0,96669.4,96538.46,96616.6,34.6865,39.64707,-13.574345,-29.099506,15.525162,96617.31,96778.09,96938.88,0.3322755,-0.0022142695,96703.41
2025-02-07 00:36:00,96616.61,96627.26,96564.36,96585.28,15.82399,37.73751,-24.289679,-31.851873,7.562194,96586.55,96767.66,96948.766,0.3743157,-0.00349993,96706.63
2025-02-07 00:37:00,96585.29,96600.0,96564.5,96587.86,7.82712,38.00241,-32.202267,-31.81157,-0.39069855,96561.34,96758.68,96956.02,0.40790242,0.06719349,96708.9
2025-02-07 00:38:00,96587.86,96600.0,96565.28,96600.0,3.81035,39.310833,-37.066177,-29.340384,-7.7257943,96541.75,96750.875,96960.0,0.43229976,0.13927883,96712.67
2025-02-07 00:39:00,96599.99,96600.0,96579.17,96579.17,4.84099,37.835377,-42.11618,-27.512308,-14.603871,96527.43,96746.63,96965.836,0.45314455,0.118018486,96715.3
2025-02-07 00:40:00,96579.18,96579.18,96514.05,96527.43,7.0284,34.38327,-49.720184,-28.093052,-21.627134,96495.63,96733.0,96970.37,0.49077234,0.06698504,96717.1
2025-02-07 00:41:00,96527.42,96583.32,96510.11,96583.31,7.97877,40.678513,-50.653465,-23.221064,-27.4324,96482.15,96718.266,96954.38,0.48825833,0.21422279,96717.766
2025-02-07 00:42:00,96583.32,96611.6,96562.91,96564.0,7.97479,39.276222,-52.347816,-19.932333,-32.41548,96470.42,96702.02,96933.625,0.47899804,0.20202231,96718.01
2025-02-07 00:43:00,96563.99,96564.0,96490.76,96494.63,9.39993,34.654472,-58.612534,-20.95764,-37.654892,96443.61,96686.18,96928.75,0.50176495,0.105164416,96716.125
2025-02-07 00:44:00,96494.63,96533.53,96489.19,96504.59,4.72457,35.82218,-62.058308,-19.522732,-42.535576,96424.77,96669.73,96914.67,0.50677043,0.16291861,96714.19
2025-02-07 00:45:00,96504.58,96544.0,96445.23,96543.99,13.82117,40.362236,-60.907753,-14.697741,-46.21001,96429.07,96650.92,96872.78,0.45908344,0.2590005,96713.055
2025-02-07 00:46:00,96544.0,96598.46,96491.5,96494.51,22.19725,36.83781,-63.25934,-13.639461,-49.619877,96422.81,96632.65,96842.484,0.43430087,0.17084642,96710.97
2025-02-07 00:47:00,96494.51,96552.26,96464.96,96468.13,14.10216,35.079113,-66.48523,-13.492282,-52.992947,96412.9,96614.8,96816.7,0.41795203,0.1367788,96708.234
2025-02-07 00:48:00,96468.14,96544.0,96468.13,96474.23,10.05968,35.841873,-67.768364,-11.820333,-55.94803,96406.06,96598.71,96791.37,0.3988721,0.17692634,96706.37
2025-02-07 00:49:00,96474.23,96552.26,96474.23,96544.73,4.74229,44.027027,-62.377445,-5.143532,-57.233913,96413.16,96586.65,96760.14,0.3592518,0.37919366,96706.18
2025-02-07 00:50:00,96544.74,96549.65,96482.44,96482.45,7.98812,39.26174,-62.411144,-4.1417837,-58.26936,96405.9,96575.24,96744.586,0.35069895,0.22603132,96703.1
2025-02-07 00:51:00,96482.44,96509.91,96462.0,96509.91,6.88445,42.230694,-59.535767,-1.0131248,-58.52264,96424.82,96560.664,96696.516,0.28137282,0.31318423,96699.86
2025-02-07 00:52:00,96509.92,96514.82,96409.65,96410.66,6.4392,35.48012,-64.52188,-4.7993956,-59.72249,96411.45,96546.12,96680.78,0.27896217,-0.0029515189,96694.4
2025-02-07 00:53:00,96410.66,96441.99,96410.65,96426.25,7.8577,37.17883,-66.44945,-5.381569,-61.067883,96407.17,96532.586,96658.0,0.2598412,0.07606389,96688.95
2025-02-07 00:54:00,96426.25,96487.55,96426.24,96486.98,8.18078,43.427303,-62.357834,-1.0319618,-61.32587,96410.58,96524.234,96637.89,0.23549916,0.3361054,96683.58
2025-02-07 00:55:00,96486.98,96521.74,96486.97,96521.73,9.8223,46.694504,-55.66944,4.5251446,-60.194584,96414.02,96519.49,96624.96,0.2185365,0.51061016,96677.61
2025-02-07 00:56:00,96521.74,96575.26,96521.73,96575.26,6.65793,51.355026,-45.52464,11.735958,-57.260597,96414.695,96518.99,96623.29,0.21612136,0.76974833,96671.63
2025-02-07 00:57:00,96575.26,96610.65,96556.23,96573.51,4.98369,51.197433,-37.19723,16.050692,-53.247925,96415.695,96518.27,96620.85,0.2125553,0.7692431,96665.79
2025-02-07 00:58:00,96573.51,96573.51,96508.31,96508.32,4.05354,45.585556,-35.449352,14.238855,-49.68821,96418.18,96513.69,96609.195,0.19791873,0.47189018,96660.234
2025-02-07 00:59:00,96508.32,96520.21,96502.27,96507.75,6.63158,45.538555,-33.72142,12.77343,-46.49485,96419.45,96510.12,96600.79,0.18789159,0.4869385,96654.47
2025-02-07 01:00:00,96507.76,96596.17,96505.33,96592.05,6.16063,53.220684,-25.258553,16.989038,-42.247593,96416.08,96513.35,96610.62,0.2015674,0.90454775,96650.836
2025-02-07 01:01:00,96592.04,96610.5,96564.75,96571.81,5.13355,51.34792,-19.954842,17.834202,-37.789043,96417.04,96512.77,96608.51,0.19838303,0.8083358,96647.586
2025-02-07 01:02:00,96571.8,96585.85,96534.89,96554.34,8.28164,49.72157,-16.965723,16.658655,-33.62438,96417.51,96512.29,96607.08,0.19642393,0.7218061,96643.734
2025-02-07 01:03:00,96554.35,96647.42,96554.34,96647.41,8.54815,57.45303,-7.0060925,21.294628,-28.30072,96408.84,96519.93,96631.016,0.23018254,1.0737873,96641.03
2025-02-07 01:04:00,96647.41,96683.98,96639.04,96668.36,8.85031,58.982048,2.5481033,24.67906,-22.130957,96399.94,96528.12,96656.305,0.26558858,1.0470308,96639.13
2025-02-07 01:05:00,96668.37,96683.99,96637.88,96683.98,5.46979,60.132442,11.250586,26.705235,-15.454648,96390.055,96535.12,96680.18,0.30053934,1.0130926,96636.69
2025-02-07 01:06:00,96683.99,96741.97,96683.98,96724.84,5.36358,63.05167,21.200047,29.323755,-8.123709,96381.164,96546.63,96712.11,0.34278658,1.0384668,96635.305
2025-02-07 01:07:00,96724.84,96769.19,96724.83,96769.18,4.85398,65.96418,32.290703,32.33153,-0.040826306,96374.21,96561.69,96749.164,0.38830793,1.0533773,96635.34
2025-02-07 01:08:00,96769.19,96847.83,96769.19,96826.73,10.79832,69.342094,45.202866,36.194954,9.007912,96363.84,96579.31,96794.78,0.44619358,1.0741469,96636.76
2025-02-07 01:09:00,96826.72,96828.08,96768.58,96773.05,8.33956,63.055866,50.521935,33.211216,17.310717,96360.14,96590.73,96821.32,0.47745746,0.8953373,96638.94
2025-02-07 01:10:00,96773.06,96813.99,96766.98,96813.98,8.90143,65.615456,57.378616,32.05432,25.324297,96362.98,96607.305,96851.63,0.50581586,0.9229466,96639.21
2025-02-07 01:11:00,96813.98,96831.91,96785.03,96800.13,32.93226,63.99963,60.991932,28.534107,32.457825,96368.06,96621.81,96875.57,0.52525896,0.85134745,96637.66
2025-02-07 01:12:00,96800.14,96802.81,96760.0,96760.01,10.72271,59.433815,59.927353,21.975626,37.95173,96398.3,96639.28,96880.27,0.49873406,0.75048393,96635.08
2025-02-07 01:13:00,96760.0,96760.01,96702.35,96705.6,7.83404,53.825512,54.069954,12.894579,41.175373,96431.67,96653.25,96874.83,0.45850202,0.6181274,96632.96
2025-02-07 01:14:00,96705.6,96773.16,96705.59,96773.15,3.9974,58.998367,54.253242,10.462296,43.790947,96453.96,96667.56,96881.16,0.44192263,0.7471712,96631.75
2025-02-07 01:15:00,96773.15,96807.64,96773.15,96787.03,5.18098,59.99021,54.885815,8.875892,46.009922,96472.2,96680.83,96889.445,0.43156096,0.754545,96629.09
2025-02-07 01:16:00,96787.04,96787.04,96705.6,96718.21,3.88024,53.12784,49.26602,2.6048806,46.66114,96484.58,96687.97,96891.37,0.4207169,0.57433456,96626.26
2025-02-07 01:17:00,96718.21,96728.45,96687.66,96706.65,5.70595,52.05076,43.37945,-2.6253529,46.004803,96498.055,96694.63,96891.2,0.4065814,0.5305767,96623.88
2025-02-07 01:18:00,96706.65,96741.96,96685.04,96717.39,3.94352,53.004032,39.129864,-5.499952,44.629814,96527.984,96705.086,96882.18,0.36626896,0.53474724,96622.31
2025-02-07 01:19:00,96717.39,96719.82,96668.99,96719.82,6.84276,53.230595,35.548336,-7.265183,42.81352,96563.47,96715.69,96867.91,0.31477344,0.51357925,96620.99
2025-02-07 01:20:00,96719.83,96772.58,96711.54,96762.96,9.44968,57.177486,35.778557,-5.627971,41.40653,96581.87,96724.234,96866.59,0.29437378,0.636018,96622.04
2025-02-07 01:21:00,96762.95,96780.02,96731.75,96745.49,6.14544,55.147842,34.157574,-5.799161,39.956738,96608.78,96732.914,96857.055,0.25666082,0.5506474,96620.92
