timestamp,open,high,low,close,volume,rsi,macd,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,bollinger,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,50_ma
2025-02-04 22:42:00,97135.68,97241.16,97125.98,97241.15,18.9692,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:43:00,97241.15,97304.38,97233.91,97304.37,23.62477,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:44:00,97304.37,97304.38,97233.81,97233.81,18.96151,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:45:00,97233.81,97233.82,97050.02,97118.68,31.47264,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:46:00,97118.69,97317.18,97118.68,97297.78,21.89469,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:47:00,97297.78,97405.94,97297.78,97399.99,5.74966,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:48:00,97399.99,97488.46,97382.27,97488.46,14.63286,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:49:00,97488.45,97761.46,97488.45,97719.95,39.23192,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:50:00,97719.96,97835.37,97719.95,97779.22,46.86716,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:51:00,97779.23,97948.37,97779.22,97945.01,36.76421,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:52:00,97945.0,97967.4,97800.0,97800.0,25.92514,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:53:00,97800.01,97800.01,97714.28,97714.28,14.41444,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:54:00,97714.28,97754.66,97704.52,97711.0,11.21063,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:55:00,97711.0,97711.0,97427.85,97438.96,51.21119,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:56:00,97438.97,97549.92,97438.96,97520.63,11.58041,53.24025,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:57:00,97520.64,97520.64,97400.01,97473.51,18.39282,50.88141,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:58:00,97473.86,97543.48,97473.86,97543.48,2.88329,54.13128,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 22:59:00,97543.48,97691.2,97543.48,97691.2,16.1394,60.12904,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 23:00:00,97691.2,97691.2,97599.9,97599.99,16.13566,55.31914,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 23:01:00,97600.0,97700.0,97535.36,97700.0,50.27122,59.175343,110.88386,-17.241108,116.60983,97101.414,97536.07,97970.734,0.8912823,0.6885683,97654.195
2025-02-04 23:02:00,97700.0,97793.31,97700.0,97711.41,31.63973,59.603703,110.88386,-17.241108,116.60983,97140.695,97559.586,97978.48,0.8587426,0.68121994,97654.195
2025-02-04 23:03:00,97711.41,97744.49,97641.3,97664.01,22.19742,56.931236,110.88386,-17.241108,116.60983,97173.42,97577.57,97981.71,0.82835233,0.6069442,97654.195
2025-02-04 23:04:00,97664.01,97791.0,97600.0,97752.66,37.12099,60.498516,110.88386,-17.241108,116.60983,97225.18,97603.51,97981.84,0.77524763,0.6971126,97654.195
2025-02-04 23:05:00,97752.65,97817.3,97711.44,97812.54,18.64954,62.743263,110.88386,-17.241108,116.60983,97321.9,97638.2,97954.51,0.6479127,0.77558196,97654.195
2025-02-04 23:06:00,97812.55,97888.87,97812.55,97888.87,16.02165,65.439354,110.88386,-17.241108,116.60983,97374.59,97667.76,97960.92,0.6003254,0.87711465,97654.195
2025-02-04 23:07:00,97888.87,97900.0,97708.59,97728.13,36.52744,56.213924,110.88386,-17.241108,116.60983,97417.23,97684.164,97951.1,0.5465342,0.5823494,97654.195
2025-02-04 23:08:00,97728.14,97836.96,97716.04,97810.0,13.67441,59.35676,111.56154,-17.241108,116.60983,97443.87,97700.24,97956.62,0.5248235,0.714055,97654.195
2025-02-04 23:09:00,97810.01,97946.61,97810.01,97946.61,13.72202,64.000084,121.718796,-17.241108,116.60983,97433.586,97711.58,97989.56,0.56899613,0.92274284,97654.195
2025-02-04 23:10:00,97946.6,97979.58,97828.0,97912.21,32.44563,62.076855,125.545494,-17.241108,116.60983,97427.99,97718.23,98008.46,0.5940227,0.834187,97654.195
2025-02-04 23:11:00,97912.21,97961.5,97800.0,97800.01,20.90402,56.15006,118.16247,-17.241108,116.60983,97436.98,97710.98,97984.98,0.5608419,0.6624714,97654.195
2025-02-04 23:12:00,97800.0,97949.91,97766.07,97949.9,38.41803,61.445797,122.98851,-17.241108,116.60983,97427.46,97718.47,98009.48,0.59560037,0.89763814,97654.195
2025-02-04 23:13:00,97949.9,97949.9,97870.02,97895.68,21.34128,58.684868,121.04277,-17.241108,116.60983,97426.484,97727.54,98028.59,0.61610526,0.77925384,97654.195
2025-02-04 23:14:00,97895.69,97934.79,97887.22,97896.65,10.96443,58.720604,118.21631,-17.241108,116.60983,97427.06,97736.82,98046.586,0.63387036,0.75798404,97654.195
2025-02-04 23:15:00,97896.65,97896.65,97705.03,97705.03,18.61139,49.59475,99.36872,-17.241108,116.60983,97471.375,97750.125,98028.875,0.5703353,0.41911083,97654.195
2025-02-04 23:16:00,97705.02,97740.0,97650.0,97695.89,30.38519,49.20196,82.74057,-27.095407,109.835976,97499.18,97758.89,98018.6,0.53133047,0.37871343,97654.195
2025-02-04 23:17:00,97695.89,97748.0,97650.68,97696.76,12.34275,49.243168,68.8393,-32.797337,101.63664,97543.26,97770.055,97996.84,0.46393278,0.3384181,97654.195
2025-02-04 23:18:00,97696.76,97866.01,97696.76,97750.01,8.24787,51.819386,61.411373,-32.180218,93.59159,97578.336,97780.375,97982.42,0.41326308,0.42484847,97654.195
2025-02-04 23:19:00,97750.0,97750.0,97627.91,97627.91,29.84181,46.048008,45.15175,-38.751873,83.90362,97567.83,97777.21,97986.59,0.42828432,0.14346665,97654.195
2025-02-04 23:20:00,97627.92,97706.53,97627.91,97706.53,13.27983,49.916023,38.16986,-36.58701,74.75687,97586.47,97782.54,97978.62,0.4010409,0.30616882,97654.195
2025-02-04 23:21:00,97706.53,97706.53,97657.08,97665.98,4.93696,48.00439,29.029976,-36.581512,65.61149,97581.37,97780.836,97980.31,0.40799323,0.2120877,97654.195
2025-02-04 23:22:00,97665.98,97800.0,97653.5,97800.0,7.0383,54.241703,32.22933,-26.70573,58.93506,97588.24,97785.266,97982.3,0.40297544,0.5373835,97654.195
2025-02-04 23:23:00,97800.0,97860.0,97794.7,97860.0,11.13371,56.74348,39.15498,-15.824061,54.979042,97603.73,97795.07,97986.41,0.39130837,0.6696756,97654.195
2025-02-04 23:24:00,97859.99,97900.0,97734.2,97734.21,12.67666,50.508656,34.100323,-16.702976,50.8033,97601.82,97794.15,97986.47,0.3933251,0.34418,97654.195
2025-02-04 23:25:00,97734.2,97734.2,97500.0,97500.01,18.69935,41.39003,11.06889,-31.787527,42.856415,97547.766,97778.516,98009.27,0.47199354,-0.10347668,97654.195
2025-02-04 23:26:00,97500.01,97619.01,97500.0,97592.98,8.69447,45.58943,0.31458995,-34.033463,34.348053,97525.35,97763.73,98002.09,0.48765042,0.14185274,97654.195
2025-02-04 23:27:00,97592.98,97600.0,97567.8,97596.35,10.88278,45.74119,-7.8458967,-33.755157,25.909262,97508.14,97757.13,98006.125,0.5094106,0.17712697,97654.195
2025-02-04 23:28:00,97596.7,97600.37,97584.35,97584.37,3.97879,45.25793,-15.105698,-32.811966,17.70627,97487.2,97745.85,98004.5,0.52922606,0.18782993,97654.195
